,place_id,location_name,latitude,longitude,diesel,premium,regular
6116,3102,Servicio Arandas SA de CV,-101.3596,20.69195,,23,20.65
6117,3103,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",-111.1404,30.5556,22.79,24.69,21.99
6118,3104,SERVICIOS COSTA AZUL TURQUESA S.A. DE C.V. ,-86.87739,21.14036,,22.89,21.59
6119,3105,GUSTAVO DE LA SOTA BALVANERA,-100.0759,21.14016,20.7,,19.9
6120,3106,ENERGETICOS AGUILA SA DE CV,-105.2927,21.54196,,,21.99
6121,3107,"COMBU-EXPRESS, S.A. DE C.V.",-104.3787,21.03753,22.14,22.99,21.49
6122,3108,Grupo Inmobiliario Baybarr S.A. de C.V.,-116.8883,32.51502,,20.97,18.13
6123,3109,SERVICIOS SAN JERONIMO SA DE CV,-101.6703,21.15184,21.99,22.99,20.99
6124,3110,"INMOBILIARIA ESCOCHA, S.A. DE C.V.",-116.9454,32.51836,20.95,21.29,19.25
6125,3111,"DAHUCOM, S.A. de C.V.",-100.7315,22.0474,21.28,,20.14
6126,3112,"Servicio Tres Mil, S.A. de C.V.",-99.26801,19.40136,,22.99,21.89
6127,3113,"Estación Bosque Real, S.A. de C.V.",-98.99144,19.60226,,22.99,20.79
6128,3114,Servicio Raggas SA de CV,-99.09725,19.4114,,22.99,20.89
6129,3115,"PETROMAX, S.A. DE C.V.",-100.2943,25.65398,,23.79,21.99
6130,3116,SERVICIO KARROCEYA S.A. DE C.V.,-100.7536,20.27009,21.09,22.58,20.95
6131,3117,Becktrop Operadora SA de CV,-115.4844,32.66203,,21.29,18.99
6132,3118,ESTACIONES DE SERVICIO S.A. DE C.V.,-100.4662,20.63181,,22.13,19.59
6133,3119,SERVICIOS LAGUNA S.A. DE C.V.,-86.87228,21.13324,22.99,22.99,21.79
6134,3120,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",-101.6132,21.10196,21.99,23.69,20.99
6135,3121,SERCABER S.A. DE C.V.,-99.11617,23.76078,,19.45,18.95
6136,3122,GRUPO INDUSTRIAL TAJALI S.A.,-103.346,20.66813,,22.95,20.99
6137,3123,FIGUER GAS SA DE CV,-99.11988,19.4362,21.89,22.99,19.69
6138,3124,"COMBU-EXPRESS, S.A. DE C.V.",-100.61,20.44351,20.79,21.19,19.95
6139,3125,ESTACION SANTA MARIA CALTENGO SA DE CV,-98.36562,20.09608,,21.35,19.64
6140,3126,"PETROMAX, S.A. DE C.V.",-98.26519,26.03152,21.69,17.71,16.69
6141,3127,"EST. DE SERV. PUERTA DE MEXICO,S.DER.L.DECV",-116.8846,32.50079,20.89,22.09,18.99
6142,3128,"Centro Gasolinero Animas, S.A. de C.V.",-96.31128,19.32277,22.59,22.09,20.59
6143,3129,servicio casfer SA de CV,-101.6944,21.03184,22.31,23.21,20.99
6144,3130,SERVICIO PIONEROS SA DE CV,-101.7007,20.43307,21.39,22.85,20.79
6145,3131,"Servicio Eclipse, S.A. de C.V.",-99.24584,19.37978,,23.59,20.29
6146,3132,"GASOJARAL, S.A. de C.V.",-101.0238,21.70034,21.47,22.59,20.48
6147,3133,OPERADORA TONINA SA DE CV,-92.10234,16.91826,23.13,23.24,21.7
6148,3134,"Gaeli Diesel, S.A. de C.V.",-90.70911,19.65149,,,21.35
6149,3135,MEGA GASOLINERAS S.A DE C.V,-99.06493,19.40282,18.09,13.79,13.79
6150,3136,"COMBU-EXPRESS, S.A. DE C.V.",-101.3299,20.66684,21.99,22.49,20.25
6151,3137,COMBUSTIBLES SANTA FE SA DE CV,-100.8677,21.19457,21.69,22.49,20.69
6152,3138,"COMBU-EXPRESS, S.A. DE C.V.",-105.2557,21.03086,22.55,22.99,21.55
6153,3139,"Servicio Autopista Pachuca, S.A. de C.V.",-99.04434,19.58002,21.99,22.79,20.79
6154,3140,NOGALES ENERGETICOS S.A. DE C.V.,-110.3116,24.15411,21.89,22.39,20.29
6155,3141,"COMBU-EXPRESS, S.A. DE C.V.",-104.4506,19.61142,22.7,22.74,21.59
6156,3142,"Aprovechamientos y Servicios, S.A. de C.V.",-99.2096,19.44126,,23.19,21.8
6157,3143,"COMBU-EXPRESS, S.A. DE C.V.",-100.8209,20.56633,21.69,22.09,20.55
6158,3144,"COMBU-EXPRESS, S.A. DE C.V.",-103.6008,19.88241,21.89,,20.99
6159,3145,"EST. DE SERV. PUERTA DE MEXICO,S.DER.L.DECV",-116.8536,32.49051,20.99,22.99,19.99
6160,3146,ESTACION DE SERVICIO ROJEMAR S.A. DE C.V.,-102.1456,20.44896,20.54,22.25,19.59
6161,3147,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",-101.6791,21.13499,,23.69,20.29
6162,3148,SUPER SERVICIO COAPA SA DE CV,-99.12498,19.29301,,22.39,20.19
6163,3149,"GASOSERVICIOS PREMIER, S.A. DE C.V.",-104.6455,24.01615,21.59,22.99,21.09
6164,3150,TERESA DE JESUS GONZALEZ NAVARRETE,-101.6071,17.72762,22.8,23.26,21.8
6165,3151,gopra sa de cv,-103.5103,20.48544,21.49,22.24,20.29
6166,3152,"GASOLINERIA Y SERVICIOS LA VILLA, S.A. DE C.V.",-104.2419,23.84438,22.49,22.91,21.46
6167,3153,"SERVICIO CIBOLA, S.A. DE C.V.",-115.4234,32.56962,21.29,22.09,20.19
6168,3154,MEGA GASOLINERAS S.A DE C.V,-101.6672,21.11806,,22.09,19.99
6169,3155,gasolinera casen SA de CV,-101.6769,21.14738,21.98,22.97,19.98
6170,3156,"Servicio Tultitlán Express, S.A. de C.V.",-99.14702,19.62669,21.99,22.99,20.79
6171,3157,"CONSORCIO GASOLINERO DAROEL, S.A. DE C.V.",-99.84692,16.83748,,23.31,21.83
6172,3158,"Servicio los Andes, S.A. de C.V.",-99.03324,19.60065,21.99,22.99,20.79
6173,3159,SERVICIO ARRECIFE S.A. DE C.V.,-86.87454,21.15571,,22.89,21.59
6174,3160,SUPER SERVICIO 54 S.A. DE C.V.,-103.31,20.68573,,22.59,20.95
6175,3161,JORGE ISAAC LOPEZ ROCHIN,-116.6229,31.87244,,21.79,19.89
6176,3162,PABLO ALEJANDRO PATRON CORDERO,-102.2314,22.34458,22.19,,21.69
6177,3163,GONZALO GARCIA HERRERA,-103.3872,20.73976,22.22,23.07,20.89
6178,3164,SERVICIO LAS PIEDROTAS S.A. DE C.V.,-103.2827,20.64108,,21.89,19.89
6179,3165,IGNACIO GARCIA SANTOSCOY,-103.3995,20.72675,,23.07,20.89
6180,3166,JULIO CESAR GAMA RAMSDEN,-101.6904,21.13763,21.99,22.56,20.39
6181,3167,HECTOR JUAN GARZA ESCOBOSA,-104.5952,23.98153,22.2,,20.75
6182,3168,GASOLINERA BOULEVARD DE SALTILLO SA DE CV,-100.9305,29.30822,,19.88,16.98
6183,3169,"LAS MEJORES ESTACIONES, S.A DE C.V",-99.18319,19.54436,,22.39,20.09
6184,3170,"Impulsora de Servicios y Turismo, S.A. de C.V. ",-99.23499,19.48449,,23.09,21.09
6185,3171,ELENA GARZA ESCOBOSA,-104.6337,24.02714,,22.9,21.4
6186,3172,SERVICIO ORION S.A. DE C.V.,-98.88023,19.50558,21.69,22.79,20.49
6187,3173,SUPER SERVICIO SAN CARLOS S.A. DE C.V.,-99.03332,18.89235,22.39,22.79,20.99
6188,3174,SERVICIO CAMARENA SA DE CV ,-102.0944,20.67032,21.7,22.15,20.55
6189,3175,GASOLINERA SERVICIO Y GRIEGA SA DE CV,-101.137,27.87241,23,24.09,21.85
6190,3176,"PETROMAR DEL PACIFICO, S.A. DE C.V.",-106.4099,23.23355,,21.99,20.39
6191,3177,Gasolinera Tepetlixpa S.A. de C.V.,-98.81195,19.03164,21.51,22.06,20.29
6192,3178,INMOBILIARIA CHILUCA S.A. DE C.V.,-87.446,20.21626,22.49,21.89,20.54
6193,3179,INMOBILIARIA OSTUNI S.A. DE C.V.,-86.93461,20.49878,23.19,23.19,21.89
6194,3180,gas bosques del lago sa de cv,-99.23813,19.61763,,22.29,20.29
6195,3181,SUPER SERVICIO GARDUÑO SA CE CV,-99.94492,19.72737,21.29,22.19,19.89
6196,3182,"SUPER SERVICIO VILLAMARES, S. A. DE C. V.",-99.44221,19.1793,21.5,21.47,19.65
6197,3183,"Gasolinería Solidaridad II, S.A. De C.V.",-100.4007,25.77445,,22.39,19.59
6198,3184,"GASOLINERAS ASOCIADAS POTOSINAS, S.A. DE C.V.",-100.9607,22.10983,20.6,22.35,20.35
6199,3185,SERVICIO VALLE DE MEXICO S.A. DE C.V.,-98.9893,19.3543,21.39,21.89,19.89
6200,3186,SERVICIO MENDEZ IBAÑEZ SA DE CV,-103.2481,19.68049,22.49,22.99,21.39
6201,3187,"ESTACION DE SERVICIO ROPER, S.A. DE C.V.",-103.2852,20.51317,21.99,22.99,20.69
6202,3188,CALUFER S.A. DE C.V.,-102.5119,20.32265,21.99,22.25,20.86
6203,3189,SERVICIO VASA S.A. DE C.V.,-99.61739,19.25237,21.55,21.99,19.99
6204,3190,SERVICIO CAVA S.A. DE C.V.,-101.2601,19.98488,22.09,22.99,20.93
6205,3191,RAPIGAS DEL CENTRO SA DE CV,-106.0764,28.63337,,22.45,19.39
6206,3192,GASOLINERA BALLESTEROS IBARRA SA DE CV ES06227,-100.0224,25.27906,21.78,23.48,21.88
6207,3193,COMBURED SA DE CV,-100.5929,21.28512,21.44,22.79,20.74
6208,3194,"GASOLINERA MARTILO, S.A. DE C.V.",-103.3181,25.53412,22.09,22.85,20.47
6209,3195,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,-109.9642,22.9073,22.89,22.99,19.99
6210,3196,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",-99.23385,19.60966,22.25,23.09,20.99
6211,3197,MULTISERVICIOS DE GRANILLO S.A. DE C.V.,-105.7602,26.9154,22.53,22.53,20.53
6212,3198,"MADINAT, SA DE CV E10914",-99.67316,19.28179,,21.99,20.34
6213,3199,"Inmobiliaria Lirca, S.A. de C.V.",-99.12556,19.31658,,23.49,21.19
6214,3200,SERVICIO CORCEL S.A. DE C.V.,-99.03369,19.40238,,22.25,20.19
6215,3201,SERVICIO PADILLA MARQUEZ SA DE CV,-102.5514,21.45915,22.85,23.1,21.6
6216,3202,GASOLINERA SAN MIGUEL SA DE CV,-103.3936,20.42204,22.35,22.9,20.45
6217,3203,CAPRIGO S.A. DE C.V.,-98.81673,19.20589,20.49,21.59,19.79
6218,3204,"SERVICIO GARMAN HIDALGO, S.A. DE C.V.",-98.76907,20.10497,22.12,22.09,20.29
6219,3205,SERVICIOS AVENIDA SA DE CV,-99.17917,19.44482,,22.29,20.29
6220,3206,GASOLINERIA EL TEXANO SA DE CV,-99.67056,19.27914,,21.03,19.45
6221,3207,Administracion De Gasolina Norponiente SA de CV,-106.5089,31.72569,20.39,17.89,15.49
6222,3208,SERVICIOS CONCE S.A. DE C.V.,-101.5,20.34983,21.75,22.18,20.45
6223,3209,SERVICIO TUCAN S.A. DE C.V.,-99.03146,19.389,,21.79,19.89
6224,3210,"SERVICIO PERITALA, S.A. DE C.V.",-103.2597,20.68658,21.59,22.96,20.7
6225,3211,PETRO LEO SA DE CV,-101.7051,21.13031,,22.39,19.75
6226,3212,SERVICIO ABASTO S.A. DE C.V.,-101.3522,20.65769,21.32,22.05,20.04
6227,3213,"EMERALD GAS, S.A. DE C.V. ",-109.7075,23.16024,22.1,23.7,22.3
6228,3214,"PETROMAX, S.A. DE C.V.",-106.0295,28.62343,21.99,22.79,20.49
6229,3215,"RED DE GASOLINERAS UNIVERSITARIAS, S.A. DE C.V.",-103.376,20.73903,17.28,18.47,16.56
6230,3216,"Servicio Raves, S.A. de C.V.",-99.17231,19.61906,21.99,22.99,20.79
6231,3217,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",-99.12736,19.33902,,23.69,21.49
6232,3218,ESTACION SERVICIO OTOCH S.A. DE C.V.,-88.28687,18.51772,,21.39,20.19
6233,3219,DESECHOS BIOLÓGICOS E INDUSTRIALES SA DE CV,-99.20559,19.55146,,22.29,20.19
6234,3220,SERVICIO VASA S.A. DE C.V.,-99.61864,19.23877,,21.99,19.99
6235,3221,"SERVICIO SAN JOSE DEL VALLE DOS, S. A. DE C. V.",-103.3563,20.55105,,22.35,19.99
6236,3222,GASOLINERAS SUREÑAS S. DE R.L. DE C.V.,-96.70597,17.04873,22.64,22.85,21.53
6237,3223,Servicios El Huizache S.A. de C.V.,-102.293,21.28101,21.85,22.85,19.59
6238,3224,"Servicio El Arco, S.A. de C.V.",-100.1301,19.22383,21.79,22.64,20.64
6239,3225,Administracion De Gasolina Norponiente SA de CV,-106.4631,31.69999,,17.89,15.39
6240,3226,MULTISERVICIO CALZADA SA DE CV,-103.3204,20.71417,22.69,23.29,20.99
6241,3227,"Estacion Arreola, S.A. de C.V.",-117.0351,32.53529,19.95,21.85,19.39
6242,3228,servicio santa anita sa de cv,-103.4558,20.57207,21.49,22.89,20.7
6243,3229,GASOLINERA CUDEA SA DE CV,-103.3297,20.6743,20.79,21.99,19.79
6244,3230,"Estación Terminal del Norte, S.A. de C.V.",-99.14442,19.49026,,22.99,20.99
6245,3231,SERVICIO CERCA LIZA SA DE CV,-103.3351,19.63044,22.49,22.99,21.39
6246,3232,ROBERTO CALLES BADILLO,-98.14983,22.55044,21.25,,19.35
6247,3233,SERVICIO GORM S.A. DE C.V.,-98.93043,19.29309,20.99,21.79,19.89
6248,3234,"Combustibles Popoyote, S.A.  de C.V.",-103.4722,20.54415,21.99,22.99,21.19
6249,3235,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,-92.34897,17.5566,21.79,20.99,20.49
6250,3236,ESTACIÓN BETULIA S.A. DE C.V.,-102.0245,21.75552,21.64,,20.54
6251,3237,GASOLINERA BELISARIO DOMINGUEZ S.A. DE C.V.,-103.3195,20.7005,,23.39,21.39
6252,3238,CORPOSTAR S.A. DE C.V.,-98.8795,19.26068,,21.99,19.99
6253,3239,GASOLINERA LOS VECINOS SA DE CV,-105.2258,20.67777,19.17,22.1,19.99
6254,3240,"OPERADORA DE COMBUSTIBLE JIQUIPILAS, S.A. DE C.V.",-93.64211,16.68542,21.42,21.45,19.75
6255,3241,INMOBILIARIA ARCO KABAH S.A. DE C.V.,-86.87762,21.12713,22.99,22.99,21.79
6256,3242,"INMOBILIARIA HEMAJO DE ATLACOMULCO, S.A. DE C.V.",-99.89559,19.78699,21.59,22.55,20.49
6257,3243,INMOBILIARIA MONOSABIO S.A. DE C.V.,-86.85324,21.1843,22.79,22.69,21.49
6258,3244,ESTACION SANTA MARIA LA JOYA SA DE CV,-98.39498,20.07131,,21.35,19.64
6259,3245,SERVICIOS TUCANES S.A. DE C.V.,-86.85915,21.17213,,22.79,21.59
6260,3246,"TRANSTUR HOFRA, S.A. DE C.V.",-99.10361,19.5248,21.99,22.79,20.94
6261,3247,SERVICIO RIO SANTA CRUZ S.A. DE C.V.,-99.66897,19.3205,21.49,21.59,19.99
6262,3248,GASOLINERA EJE VIAL SA DE CV,-99.15942,23.74271,,22.79,21.29
6263,3249,INMOBILIARIA TRES ISLAS S.A.D E C.V. ,-87.06979,20.66055,,22.94,21.69
6264,3250,Gasolinera Tepetchia SA de CV,-93.01369,16.71606,22.19,22.35,20.6
6265,3251,"MINATORE Y PIOGGIA, S.A. DE C.V.",-103.294,20.59678,20.96,21.98,19.87
6266,3252,Estación de Servicio Famgas SA de CV,-101.2853,19.68976,20.29,21.59,19.39
6267,3253,SERVICIO GRACIEL S.A. DE C.V.,-98.9766,19.36587,,21.69,19.89
6268,3254,"Servicio Imán, S.A. de C.V.",-99.16373,19.30743,,22.49,20.99
6269,3255,SERVICIO SOLCER SA DE CV,-102.0113,19.91399,22.99,22.99,21.65
6270,3256,SUPER SERVICIO CIUDAD GRANJA SA DE CV,-103.453,20.66939,21.8,22.79,20.99
6271,3257,SERVICIO VILLA RICA S.A. DE C.V.,-86.89312,20.85439,23.09,22.99,21.59
6272,3258,TOURN SA DE CV,-103.432,20.63135,,22.99,20.98
6273,3259,GASOTEC SA DE CV,-103.7184,19.25789,,22.25,20.35
6274,3260,GASOLINERA ESTEBAN ALATORRE SA DE CV,-103.2943,20.67222,22.49,22.99,20.99
6275,3261,JOSE DE JESUS MUÑOZ MARQUEZ,-101.6826,21.16019,21.95,22.68,20.57
6276,3262,SERVICIO MAILU S.A. DE C.V.,-99.04263,19.4843,,22.19,20.19
6277,3263,"SERVICIO SANTA MARIA CANCHESDA, S.A. DE C.V.",-100.0136,19.95189,21.64,22.36,20.28
6278,3264,SERVICIO MAPEX SA DE CV,-98.89455,19.48104,21.6,22.3,20.25
6279,3265,DESECHOS BIOLÓGICOS E INDUSTRIALES SA DE CV,-99.29659,19.5579,21.89,22.49,20.79
6280,3266,"Estacion Arreola, S.A. de C.V.",-117.0315,32.53159,,21.85,19.49
6281,3267,servicio migajas II sa de cv,-98.96458,18.80294,21.69,22.29,20.69
6282,3268,"Combustibles Tafirul, S.A.  de C.V.",-103.4444,20.64911,,22.99,21.19
6283,3269,"GASO INN, S.A. DE C.V.",-100.9912,22.13986,,22.27,19.97
6284,3270,SERVICIO FRESNOS S.A. DE C.V.,-98.88844,19.27369,,21.59,19.69
6285,3271,GASOLINERA LA DIANA SA DE CV,-93.08351,16.74769,,22.09,20.05
6286,3272,GASOLINERA CASCO HERMANOS SA DE CV,-103.5165,20.45616,21.89,22.79,20.59
6287,3273,GOFES SA DE CV,-101.6739,21.14259,21.05,22.83,20.25
6288,3274,ESTACION DE SERVICIO COCULA GUERRERO SA DE CV,-99.66035,18.25284,23.9,23.89,22.99
6289,3275,SERVICIO SAN JAVIER S.A. DE C.V.                  ,-99.18857,19.5352,21.49,22.49,19.99
6290,3276,OLEUM SERVICE S.A. DE C.V.,-100.7797,20.51618,22.09,21.79,19.49
6291,3277,SERVICIO PRECIADO MARTINEZ SA DE CV,-103.3542,20.58245,16.65,22.1,19.59
6292,3278,SERVICE EXPRESS VALMONT S.A. DE C.V.,-102.3794,19.08894,24.41,24.56,22.75
6293,3279,SERVICIO AGOSTADERITO S. DE R.L. DE C.V.,-102.3465,21.80421,21.76,22.25,20.29
6294,3280,"RECAR SUPER SERVICIO, S.A. DE C.V.",-99.73394,19.2895,21.19,21.99,19.89
6295,3281,"MONGAS, S.A. DE C.V.",-100.1672,25.74097,21.88,23.74,21.99
6296,3282,"GASOCAL, S.A. de C.V.",-100.747,22.09981,21.29,22.67,19.99
6297,3283,"Combustibles Centauro, S.A.  de C.V.",-103.4092,20.70972,,23.44,21.41
6298,3284,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,-109.7118,23.10597,21.84,22.94,21.49
6299,3285,ESTACION DE SERVICIO NACIONES UNIDAS SA DE CV,-103.4475,20.70392,22.79,23.79,21.79
6300,3286,Gasolinera Gonza SA de CV,-93.08392,16.74139,21.89,22.15,20.35
6301,3287,ESTACION DE SERVICIO SEVILLA S.A. DE C.V.,-87.10187,20.61264,22.99,22.94,21.54
6302,3288,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.6872,21.1338,,23.48,20.78
6303,3289,"Gasolinera Valle Real, S.A. de C.V.",-101.2012,19.72452,21.35,21.99,20.09
6304,3290,GASOLINERA CUDEA SA DE CV,-103.3469,20.70438,21.2,21.99,19.79
6305,3291,CORPORATIVO VENTA DEL ASTILLERO SA DE CV,-103.5403,20.72926,21.29,22.19,20.19
6306,3292,SUPER SERVICIO TEPATITLAN SA DE CV,-102.7593,20.80356,,22.24,20.94
6307,3293,GASOLINERIA LA CRUZ DE SERVICIO S.A. DE C.V.,-87.07983,20.65759,23.29,22.99,21.69
6308,3294,SUPER SERVICIO GARDUÑO SA CE CV,-99.95103,19.71453,21.29,22.19,19.89
6309,3295,GASOLINERA TLAQUEPAQUE SA DE CV,-103.3143,20.62465,22.19,22.99,21.39
6310,3296,"Grupo Arkane, S.A. de C.V.",-99.15421,19.38059,,23.29,20.99
6311,3297,MULTISERVICIO LA CALMA SA DE CV,-103.413,20.63475,,23.19,21.45
6312,3298,Servicios Diana S.A. de C.V.,-103.7442,19.25393,,21.99,19.99
6313,3299,SERVICIOS PLAYA CENTRO S.A. DE C.V.,-87.07653,20.64579,23.19,22.99,21.69
6314,3300,GRUPO VEDOGAS SA DE CV,-103.2221,20.58544,21.45,22.3,20.09
6315,3301,SERVICIOS ESTRELLA S.A DE C.V.,-99.08244,19.35403,22.19,22.99,20.69
6316,3302,"Combustibles Supremos, S.A. de C.V.",-103.3312,20.68303,22.15,22.95,20.95
6317,3303,PETRO SAN JUAN SA DE CV,-102.74,20.84338,21.39,22.24,20.94
6318,3304,Super Servicio San Juan SA de CV,-105.307,23.85152,22,23.24,21.6
6319,3305,"GASOLINERIA CALENTANA, S. A. DE C.V.",-99.90588,16.85763,23.14,22.89,21.78
6320,3306,SERVICIO PLAZA CIRCUNVALACION SA DE CV ES07533,-100.368,20.60003,21.25,22.49,19.99
6321,3307,"SERVICIO OCCIDENTAL REFSA, SA DE CV",-102.0209,21.79561,21.72,22.24,20.59
6322,3308,SERVICIO KOHUNLICH S.A. DE C.V.,-86.85021,21.13884,,22.99,21.59
6323,3309,"GRUPO VALSEQUILLO 2000, S.A. DE C.V.",-98.16359,18.95999,21.3,21.77,20.19
6324,3310,DIECEL GASOLINAS SA DE CV,-99.15462,19.53954,,22.38,19.98
6325,3311,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.,-99.21637,19.4542,22.19,22.99,20.49
6326,3312,"GASOLIVA, S.A DE C.V ",-99.01206,21.98661,,22.74,21.14
6327,3313,"Servicio Tornado, S.A. DE C.V.",-101.0106,22.20645,21.54,22.54,20.49
6328,3314,"GPDC Estaciones de Servicio, S. A. DE C. V.",-99.30667,19.61872,17.02,19.55,19.55
6329,3315,ESTACION DE SERVICIO AMANALCO DE BECERRA SA DE CV ,-100.025,19.25219,21.79,22.69,20.64
6330,3316,"Combustibles Minotauro, S.A.  de C.V.",-103.3991,20.74094,,22.99,21.19
6331,3317,Servicio Gallardo de Alba S.A. de C.V.,-102.4428,21.19953,22.29,22.85,21.29
6332,3318,SERVICIO SOLCER SA DE CV,-102.1083,19.84727,22.99,22.99,21.65
6333,3319,"GRUPO FERCHE, S.A. DE C.V.",-96.7176,19.44703,22.89,22.79,21.19
6334,3320,DIMECO SA DE CV  (ESTACION DE SERVICIO 6542),-99.22626,19.53398,,22.99,20.49
6335,3321,"OPERADORA ESSE, S.A. DE C.V.",-100.1638,25.64234,20.89,22.49,20.19
6336,3322,SERVICIO ROSA S.A. DE C.V.,-116.6079,31.8691,,22.49,20.49
6337,3323,SERVICIO MIRADOR S.A. DE C.V.,-86.82726,21.17013,22.59,22.44,21.39
6338,3324,"SERVICIOS GASORO, SA DE CV",-105.2225,20.62188,21.85,22.89,20.89
6339,3325,SERVICIO MARTINEZ GONZALEZ S.A DE C.V.,-102.577,21.53776,22.7,23,21.5
6340,3326,"Estación de Servicio Patria Universidad, SA de CV",-103.42,20.68575,22.55,23.39,21.42
6341,3327,"ESTACION ORO, S.A. DE C.V.",-116.8817,32.51316,19.79,,18.09
6342,3328,Gallaecia Gas SA de CV,-98.99021,19.61897,21.99,22.39,20.49
6343,3329,DISTRIBUIDORA ABREVADERO S.A. DE C.V.,-102.5381,20.3006,,22.15,20.69
6344,3330,"Centro Gasolinero Animas, S.A. de C.V.",-96.83819,19.49886,22.89,22.79,21.19
6345,3331,"GASOLINERA MARTILO, S.A. DE C.V.",-103.3561,25.534,20.39,22.3,19.39
6346,3332,SERVICIO CHIPILTEPEC SA DE CV,-98.90323,19.61108,21.06,22.3,20.5
6347,3333,GASTAURUS S.A. DE C.V.,-86.83932,21.10634,23.09,22.99,21.79
6348,3334,"SERVICIOS TERMINAL QUERETARO, S.A. DE C.V.",-100.3602,20.5761,21.29,22.09,20.09
6349,3335,SERVICIO PERCOGAS SA DE CV,-103.4422,20.64813,21.99,22.99,21.29
6350,3336,SERVICIOS CAMINO S.A. DE C.V.,-86.83038,21.18984,,22.89,21.59
6351,3337,Dimafer Gasolineras S.A. de C.V-,-100.2358,25.66969,,22.79,20.99
6352,3338,GRUPO THOR SPARING SA DE CV,-99.27676,18.70251,22.09,22.35,20.73
6353,3339,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.1184,27.86184,,23.99,21.85
6354,3340,SUPER SERVICIO LA CONCHA S.A.DE CV,-103.3621,20.53885,,22.59,20.49
6355,3341,"INMOBILIARIA HEMAJO DE ATLACOMULCO, S.A. DE C.V.",-99.93664,19.79652,21.59,22.55,20.49
6356,3342,"PETROMAR DEL PACIFICO, S.A. DE C.V.",-106.4216,23.24592,21.39,21.99,20.39
6357,3343,"SERVICIO GRAGORO, S.A. DE C.V.",-98.91381,19.42042,20.99,21.59,19.49
6358,3344,"Servicio 2M, S.A. de C.V.",-99.22051,19.3063,,23.73,21.82
6359,3345,GASOLINERA BALLESTEROS IBARRA SA DE CV ES06227,-99.81516,25.19103,21.78,23.48,21.88
6360,3346,GASOLINERAS SUREÑAS S. DE R.L. DE C.V.,-96.69286,17.0554,22.64,22.85,21.53
6361,3347,"GASOLINERAS SABINAS, S.A. DE C.V.",-101.1271,27.85711,,24.03,21.89
6362,3348,"Gasolinería Valenciana, S.A. de C.V.",-99.05446,19.47174,,21.99,20.79
6363,3349,"SERVICIO AUTOMOTRIZ JEMA,S.A.DE C.V.",-103.2772,20.6416,21.99,22.99,20.99
6364,3350,SERVICIOCADEREYTA S. A. DE C. V.,-99.97349,25.60259,21.59,23.19,20.99
6365,3351,ESTACION DE SERVICIO LAS MARIPOSAS SA DE CV,-96.13522,18.12532,22.4,22.4,20.89
6366,3352,SERVICIO CHIPILO SA DE CV,-98.33859,18.99938,21.59,22.6,20.1
6367,3353,ESTACION DE SERVICIO BACALAR S.A. DE C.V. ,-88.04486,19.56569,22.79,22.69,21.59
6368,3354,"SERVICIO JACARANDA, SA DE CV",-104.6218,24.04798,,19.29,19.25
6369,3355,"VALUVE, S.A. DE C.V. ",-99.2403,19.47074,,23.99,20.99
6370,3356,DALGICO SA DE CV,-101.94,21.35952,22.69,23.69,19.99
6371,3357,"Centro Gasolinero Animas, S.A. de C.V.",-95.50764,18.62486,22.39,22.49,20.99
6372,3358,SERVICIO PLAZA CIRCUNVALACION SA DE CV ES07533,-100.4323,20.61963,21.25,22.45,19.79
6373,3359,"Servicio Soto Santana,S.A. de C.V. ",-102.5097,21.68768,22.7,23,21.5
6374,3360,"SERVICIOS SINALOENESE,S S.A. DE C.V. ",-110.3,24.0408,21.85,23.7,22.3
6375,3361,SERVICIO AUTOMOTRIZ INSURGENTES SA DE CV,-99.18001,19.36972,,23.29,21.29
6376,3362,"COMBUSTIBLES DE HUAJUAPAN, S. A. DE C. V.",-97.75892,17.80275,23.14,23.3,21.9
6377,3363,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.3294,20.78841,22.78,23.39,21.89
6378,3364,Vales Fusion S.A. de C.V. ,-103.3502,20.65661,,22.4,20.1
6379,3365,"INMUEBLES VENTA DE CARPIO, S.A. DE C.V.",-99.04985,19.50356,,22.85,20.65
6380,3366,ESTACION DE SERVICIO LA ARENA SA DE CV,-103.1161,20.58668,21.55,22.8,20.45
6381,3367,"Administradora Boturini, S.A. de C.V.",-99.12722,19.41772,21.79,22.89,20.89
6382,3368,"GRUPO G&G DE OCCIDENTE, S.A. DE C.V.",-103.4405,20.45897,21.99,22.99,20.59
6383,3369,"EXACTOGAS, S.A. DE C.V.",-98.96627,19.61469,21.49,22.09,19.98
6384,3370,GASOFIA SA DE CV,-103.2436,20.52119,21.04,22.4,20.1
